"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Delaware"	"10"	"2005"	"2005"	96	559412	17.160876063	13.900309611	20.956347022	1.751474579	16.600322722	13.430657102	20.293064512	1.699339602	0.011845637%
	"Delaware"	"10"	"2006"	"2006"	104	570780	18.220680472	14.718778427	21.722582517	1.786684717	17.184071561	13.868380556	20.499762567	1.691679084	0.012832773%
	"Delaware"	"10"	"2007"	"2007"	103	579697	17.767902887	14.336484842	21.199320933	1.750723493	16.482949402	13.284613345	19.681285459	1.631804111	0.012709381%
	"Delaware"	"10"	"2008"	"2008"	117	589171	19.858411225	16.260026122	23.456796329	1.835910767	18.394092997	15.047632886	21.740553109	1.707377608	0.014436870%
	"Delaware"	"10"	"2009"	"2009"	108	595725	18.129170339	14.709989090	21.548351588	1.744480229	16.269674643	13.183962226	19.355387059	1.574343070	0.013326341%
	"Delaware"	"10"	"2010"	"2010"	114	601264	18.960057479	15.479544198	22.440570760	1.775772082	17.078851763	13.917847698	20.239855828	1.612757176	0.014066693%
	"Delaware"	"10"	"2011"	"2011"	138	610797	22.593431205	18.823801256	26.363061155	1.923280587	19.854946327	16.504320348	23.205572306	1.709503051	0.017028103%
	"Delaware"	"10"	"2012"	"2012"	119	618381	19.243799535	15.786210161	22.701388908	1.764076211	16.524259183	13.524222935	19.524295431	1.530630739	0.014683654%
	"Delaware"	"10"	"2013"	"2013"	129	630056	20.474370532	16.941141626	24.007599438	1.802667809	17.266657130	14.252521636	20.280792625	1.537824232	0.015917574%
	"Delaware"	"10"	"2014"	"2014"	145	641653	22.597883903	18.919645763	26.276122043	1.876652112	18.696227387	15.611507292	21.780947482	1.573836783	0.017891847%
	"Delaware"	"10"	"2015"	"2015"	151	653648	23.101118645	19.416431592	26.785805697	1.879942374	19.314343707	16.182518349	22.446169066	1.597870081	0.018632199%
	"Delaware"	"10"	"2016"	"2016"	154	662207	23.255568123	19.582553439	26.928582807	1.873987084	18.761861084	15.754458994	21.769263174	1.534388822	0.019002375%
	"Delaware"	"10"	"2017"	"2017"	161	672481	23.941196852	20.243008802	27.639384902	1.886830638	18.567391392	15.653585659	21.481197125	1.486635578	0.019866120%
	"Delaware"	"10"	"2018"	"2018"	165	679747	24.273737140	20.569909708	27.977564572	1.889707873	18.953282891	16.002267143	21.904298640	1.505620280	0.020359688%
	"Delaware"	"10"	"2019"	"2019"	166	687698	24.138502657	20.466420797	27.810584516	1.873511153	18.397167685	15.541210627	21.253124744	1.457120948	0.020483080%
	"Delaware"	"10"	"2020"	"2020"	193	699410	27.594686950	23.701521251	31.487852650	1.986309030	20.481266912	17.523770515	23.438763310	1.508926734	0.023814665%
"Total"	"Delaware"	"10"			2695	13210778	20.400009750	19.629803459	21.170216041	0.392962393	17.889864508	17.209120417	18.570608598	0.347318414	0.332541568%
	"District of Columbia"	"11"	"1999"	"1999"	75	386935	19.383100521	15.245971546	24.296910334	2.238167661	20.906658859	16.444341592	26.206705947	2.414233688	0.009254404%
	"District of Columbia"	"11"	"2000"	"2000"	67	384430	17.428400489	13.506836095	22.133371485	2.129218004	18.483224321	14.324314017	23.472955559	2.258760682	0.008267267%
	"District of Columbia"	"11"	"2001"	"2001"	70	387311	18.073331251	14.089065376	22.834569635	2.160176258	19.245959691	15.003187877	24.316115312	2.302556616	0.008637443%
	"District of Columbia"	"11"	"2002"	"2002"	73	387530	18.837251310	14.765391066	23.685017934	2.204733503	20.190007414	15.825735412	25.385905822	2.366006452	0.009007619%
	"District of Columbia"	"11"	"2003"	"2003"	78	385704	20.222761496	15.985284052	25.239017485	2.289776841	21.598726845	17.072929622	26.956291040	2.451509342	0.009624580%
	"District of Columbia"	"11"	"2004"	"2004"	64	385654	16.595186359	12.780284919	21.191721076	2.074398295	17.454588030	13.412629080	22.331923563	2.191689446	0.007897091%
	"District of Columbia"	"11"	"2005"	"2005"	67	385650	17.373265915	13.464107351	22.063352781	2.122482243	18.744306105	14.526649788	23.804518981	2.297675870	0.008267267%
	"District of Columbia"	"11"	"2006"	"2006"	68	388191	17.517150063	13.602767710	22.207191821	2.124266470	18.984123446	14.712505829	24.109077412	2.315269080	0.008390659%
	"District of Columbia"	"11"	"2007"	"2007"	85	391750	21.697511168	17.331104020	26.829406509	2.353425516	23.549670837	18.784159446	29.156140973	2.570101670	0.010488324%
	"District of Columbia"	"11"	"2008"	"2008"	81	396216	20.443394512	16.234917318	25.409299473	2.271488279	22.111247000	17.505695362	27.557247136	2.481309384	0.009994756%
	"District of Columbia"	"11"	"2009"	"2009"	80	405186	19.744018796	15.655822264	24.573208354	2.207448409	21.472661873	16.973280304	26.798955650	2.425245546	0.009871364%
	"District of Columbia"	"11"	"2010"	"2010"	84	413893	20.295100424	16.188183903	25.126754983	2.214376998	23.039119791	18.323703143	28.597537831	2.541249990	0.010364932%
	"District of Columbia"	"11"	"2011"	"2011"	76	428447	17.738483406	13.975973691	22.202372756	2.034743594	20.232245195	15.886763572	25.399762941	2.351671027	0.009377796%
	"District of Columbia"	"11"	"2012"	"2012"	79	440351	17.940234041	14.203462692	22.358913685	2.018434026	20.633492119	16.256922106	25.825910411	2.361265183	0.009747972%
	"District of Columbia"	"11"	"2013"	"2013"	77	453993	16.960613930	13.384977301	21.197884108	1.932841341	19.507928026	15.318015244	24.490447923	2.266840099	0.009501188%
	"District of Columbia"	"11"	"2014"	"2014"	89	463025	19.221424329	15.436341450	23.653692565	2.037466904	22.268671050	17.787323688	27.535657126	2.410484897	0.010981892%
	"District of Columbia"	"11"	"2015"	"2015"	91	472470	19.260482147	15.507384596	23.647634770	2.019047138	21.464561673	17.215222398	26.444983918	2.294013863	0.011228676%
	"District of Columbia"	"11"	"2016"	"2016"	89	480136	18.536414682	14.886223903	22.810726544	1.964856027	21.400686140	17.117766823	26.429633376	2.311511601	0.010981892%
	"District of Columbia"	"11"	"2017"	"2017"	76	494716	15.362349308	12.103841396	19.228284511	1.762182320	17.013170649	13.359081857	21.358504564	1.982756817	0.009377796%
	"District of Columbia"	"11"	"2018"	"2018"	110	500819	21.964022930	17.859415592	26.068630268	2.094187417	24.459748508	19.821643372	29.097853644	2.366380171	0.013573125%
	"District of Columbia"	"11"	"2019"	"2019"	94	505015	18.613308516	15.041414612	22.778036296	1.919816187	20.904286407	16.851781444	25.637225893	2.184749370	0.011598852%
	"District of Columbia"	"11"	"2020"	"2020"	77	511405	15.056559869	11.882335918	18.818140222	1.715854242	16.892438838	13.286916693	21.174841008	1.948053348	0.009501188%
"Total"	"District of Columbia"	"11"			1750	9448827	18.520817452	17.653062305	19.388572599	0.442732218	20.523610566	19.555157061	21.492064070	0.494108931	0.215936083%
	"Florida"	"12"	"1999"	"1999"	2010	10848678	18.527603087	17.717617519	19.337588655	0.413257943	15.169201497	14.499168623	15.839234370	0.341853507	0.248018015%
	"Florida"	"12"	"2000"	"2000"	2109	11005436	19.163257140	18.345381809	19.981132470	0.417283332	15.704477157	15.028265522	16.380688791	0.345005936	0.260233828%
	"Florida"	"12"	"2001"	"2001"	2187	11240742	19.456011000	18.640583257	20.271438743	0.416034562	15.993383058	15.318671733	16.668094382	0.344240472	0.269858408%
	"Florida"	"12"	"2002"	"2002"	2026	11458496	17.681203537	16.911278975	18.451128098	0.392818654	14.615599611	13.975101360	15.256097862	0.326784822	0.249992288%
	"Florida"	"12"	"2003"	"2003"	2246	11670063	19.245825837	18.449872245	20.041779428	0.406098771	15.867101663	15.207240367	16.526962959	0.336663926	0.277138538%
	"Florida"	"12"	"2004"	"2004"	2221	11951238	18.583848803	17.810959217	19.356738389	0.394331421	15.324750765	14.684175152	15.965326379	0.326824293	0.274053737%
	"Florida"	"12"	"2005"	"2005"	2369	12259461	19.323851187	18.545694193	20.102008182	0.397018875	15.919240075	15.275232554	16.563247596	0.328575266	0.292315760%
	"Florida"	"12"	"2006"	"2006"	2397	12491186	19.189530922	18.421309501	19.957752344	0.391949705	15.849807550	15.212985747	16.486629353	0.324909083	0.295770738%
	"Florida"	"12"	"2007"	"2007"	2403	12648778	18.997882641	18.238283638	19.757481645	0.387550512	15.645812698	15.017449730	16.274175665	0.320593351	0.296511090%
	"Florida"	"12"	"2008"	"2008"	2584	12791779	20.200474070	19.421592588	20.979355552	0.397388511	16.357949267	15.724573689	16.991324844	0.323150805	0.318845050%
	"Florida"	"12"	"2009"	"2009"	2576	12924349	19.931371398	19.161673459	20.701069338	0.392703030	16.000917501	15.379638563	16.622196440	0.316979050	0.317857914%
	"Florida"	"12"	"2010"	"2010"	2695	13059562	20.636220418	19.857095948	21.415344889	0.397512485	16.422393921	15.798550514	17.046237328	0.318287453	0.332541568%
	"Florida"	"12"	"2011"	"2011"	2716	13291498	20.434115101	19.665609523	21.202620679	0.392094683	16.015993634	15.409238272	16.622748996	0.309569062	0.335132801%
	"Florida"	"12"	"2012"	"2012"	2863	13524103	21.169611027	20.394153036	21.945069018	0.395641832	16.397845606	15.791801299	17.003889914	0.309206279	0.353271432%
	"Florida"	"12"	"2013"	"2013"	2802	13743937	20.387171449	19.632289603	21.142053294	0.385143799	15.508951865	14.928769651	16.089134080	0.296011334	0.345744517%
	"Florida"	"12"	"2014"	"2014"	2975	14056343	21.164822173	20.404273155	21.925371192	0.388035213	15.937256214	15.357640335	16.516872094	0.295722388	0.367091341%
	"Florida"	"12"	"2015"	"2015"	3125	14407420	21.690212404	20.929720027	22.450704782	0.388006315	16.264792173	15.686290995	16.843293352	0.295153662	0.385600148%
	"Florida"	"12"	"2016"	"2016"	3296	14726104	22.382023107	21.617902680	23.146143533	0.389857361	16.728035514	16.147309199	17.308761829	0.296288936	0.406700188%
	"Florida"	"12"	"2017"	"2017"	3288	15040629	21.860787870	21.113554984	22.608020756	0.381241268	16.133981089	15.574000450	16.693961728	0.285704408	0.405713052%
	"Florida"	"12"	"2018"	"2018"	3390	15316063	22.133625332	21.388535260	22.878715403	0.380147996	16.080952359	15.531311870	16.630592849	0.280428821	0.418299041%
	"Florida"	"12"	"2019"	"2019"	3490	15505040	22.508810038	21.762024509	23.255595568	0.381013025	16.185300940	15.638483894	16.732117985	0.278988289	0.430638245%
	"Florida"	"12"	"2020"	"2020"	3518	15740947	22.349354203	21.610815716	23.087892690	0.376805350	15.861738247	15.327715234	16.395761260	0.272460721	0.434093223%
"Total"	"Florida"	"12"			59286	289701852	20.464487745	20.299754644	20.629220846	0.084047501	15.941739207	15.812422828	16.071055587	0.065977745	7.315420921%
	"Georgia"	"13"	"1999"	"1999"	742	5098026	14.554653115	13.507389590	15.601916640	0.534318125	17.823135469	16.532006360	19.114264579	0.658739342	0.091556899%
	"Georgia"	"13"	"2000"	"2000"	695	5179487	13.418317297	12.420705155	14.415929439	0.508985787	16.528205152	15.290551667	17.765858637	0.631455860	0.085757473%
	"Georgia"	"13"	"2001"	"2001"	697	5295458	13.162223173	12.185055857	14.139390489	0.498554753	16.088700703	14.883283944	17.294117462	0.615008551	0.086004257%
	"Georgia"	"13"	"2002"	"2002"	731	5380942	13.584981960	12.600162892	14.569801029	0.502458708	16.442565318	15.237850750	17.647279886	0.614650290	0.090199587%
	"Georgia"	"13"	"2003"	"2003"	748	5460736	13.697787258	12.716139477	14.679435039	0.500840705	16.498375899	15.302328730	17.694423068	0.610228147	0.092297251%
	"Georgia"	"13"	"2004"	"2004"	772	5556044	13.894778371	12.914613699	14.874943043	0.500084016	16.591967708	15.405182071	17.778753346	0.605502876	0.095258661%
	"Georgia"	"13"	"2005"	"2005"	807	5674185	14.222306816	13.241034950	15.203578682	0.500648911	16.643010524	15.477536385	17.808484663	0.594629663	0.099577382%
	"Georgia"	"13"	"2006"	"2006"	788	5834165	13.506645767	12.563583274	14.449708260	0.481154333	15.744845354	14.627907378	16.861783331	0.569866315	0.097232933%
	"Georgia"	"13"	"2007"	"2007"	892	5964829	14.954326436	13.972938984	15.935713888	0.500707884	17.077616566	15.936903862	18.218329269	0.581996277	0.110065706%
	"Georgia"	"13"	"2008"	"2008"	850	6076825	13.987567521	13.047219089	14.927915952	0.479769608	15.960481533	14.867446327	17.053516740	0.557671024	0.104883240%
	"Georgia"	"13"	"2009"	"2009"	895	6167360	14.511881907	13.561127627	15.462636188	0.485078714	16.032095919	14.960446916	17.103744923	0.546759696	0.110435882%
	"Georgia"	"13"	"2010"	"2010"	939	6225944	15.082050208	14.117369358	16.046731058	0.492184107	16.622305953	15.536871407	17.707740498	0.553793135	0.115865132%
	"Georgia"	"13"	"2011"	"2011"	899	6330218	14.201722595	13.273360819	15.130084371	0.473653967	15.134432236	14.122855012	16.146009460	0.516110829	0.110929451%
	"Georgia"	"13"	"2012"	"2012"	1012	6413538	15.779122226	14.806937809	16.751306642	0.496012457	16.615245111	15.568248930	17.662241292	0.534181725	0.124872752%
	"Georgia"	"13"	"2013"	"2013"	1004	6485095	15.481654471	14.524004973	16.439303969	0.488596683	15.995691435	14.984298943	17.007083927	0.516016577	0.123885616%
	"Georgia"	"13"	"2014"	"2014"	1102	6582492	16.741380012	15.752925863	17.729834161	0.504313341	16.669417289	15.662447672	17.676386906	0.513760009	0.135978036%
	"Georgia"	"13"	"2015"	"2015"	1143	6693681	17.075806272	16.085854186	18.065758358	0.505077595	16.770177336	15.775666754	17.764687918	0.507403358	0.141037110%
	"Georgia"	"13"	"2016"	"2016"	1152	6793441	16.957533009	15.978285438	17.936780580	0.499616108	16.418715463	15.448957514	17.388473411	0.494774463	0.142147639%
	"Georgia"	"13"	"2017"	"2017"	1156	6911250	16.726351962	15.762126967	17.690576958	0.491951528	16.019543427	15.075781201	16.963305652	0.481511339	0.142641207%
	"Georgia"	"13"	"2018"	"2018"	1301	7003377	18.576752330	17.567296747	19.586207912	0.515028358	17.561796353	16.588936473	18.534656232	0.496357082	0.160533054%
	"Georgia"	"13"	"2019"	"2019"	1319	7098354	18.581772619	17.578957634	19.584587605	0.511640299	17.181497193	16.236928974	18.126065413	0.481922561	0.162754110%
	"Georgia"	"13"	"2020"	"2020"	1365	7190182	18.984220427	17.977097429	19.991343426	0.513838265	17.195703696	16.267557019	18.123850373	0.473544223	0.168430145%
"Total"	"Georgia"	"13"			21009	135415629	15.514457345	15.304664839	15.724249851	0.107036993	16.562065071	16.334533430	16.789596711	0.116087572	2.592343523%
	"Hawaii"	"15"	"1999"	"1999"	135	796535	16.948407791	14.089381876	19.807433707	1.458686692	16.992632573	14.121900937	19.863364209	1.464658998	0.016657926%
	"Hawaii"	"15"	"2000"	"2000"	132	800877	16.481931682	13.670178370	19.293684995	1.434568016	16.376010047	13.578796534	19.173223559	1.427149751	0.016287750%
	"Hawaii"	"15"	"2001"	"2001"	135	810845	16.649297955	13.840728860	19.457867049	1.432943416	16.181177561	13.449730539	18.912624583	1.393595419	0.016657926%
	"Hawaii"	"15"	"2002"	"2002"	135	821383	16.435694432	13.663158103	19.208230762	1.414559352	15.724764370	13.070402114	18.379126625	1.354266457	0.016657926%
	"Hawaii"	"15"	"2003"	"2003"	142	830017	17.108083328	14.294153546	19.922013111	1.435678460	16.035074447	13.393156955	18.676991940	1.347917088	0.017521671%
	"Hawaii"	"15"	"2004"	"2004"	168	847032	19.833961409	16.834723654	22.833199163	1.530223344	18.630602400	15.806601141	21.454603659	1.440816969	0.020729864%
	"Hawaii"	"15"	"2005"	"2005"	150	864097	17.359162224	14.581117689	20.137206758	1.417369660	16.106384185	13.518975558	18.693792812	1.320106442	0.018508807%
	"Hawaii"	"15"	"2006"	"2006"	153	878929	17.407549415	14.649208175	20.165890656	1.407316959	15.977545687	13.431593092	18.523498282	1.298955406	0.018878983%
	"Hawaii"	"15"	"2007"	"2007"	155	887626	17.462309576	14.713200919	20.211418234	1.402606458	16.084672571	13.535957316	18.633387826	1.300364926	0.019125767%
	"Hawaii"	"15"	"2008"	"2008"	184	902582	20.385959392	17.440328576	23.331590208	1.502872865	18.387859048	15.713293996	21.062424099	1.364574006	0.022704137%
	"Hawaii"	"15"	"2009"	"2009"	187	914979	20.437627530	17.508314738	23.366940322	1.494547343	18.245119131	15.601835242	20.888403020	1.348614229	0.023074313%
	"Hawaii"	"15"	"2010"	"2010"	175	926171	18.894998872	16.095476662	21.694521082	1.428327658	16.900370256	14.367784710	19.432955803	1.292135483	0.021593608%
	"Hawaii"	"15"	"2011"	"2011"	190	938084	20.254049744	17.374058661	23.134040827	1.469383206	17.631226985	15.091512439	20.170941531	1.295772727	0.023444489%
	"Hawaii"	"15"	"2012"	"2012"	201	952432	21.103868833	18.186306646	24.021431019	1.488552136	18.284284157	15.712748966	20.855819347	1.312007750	0.024801802%
	"Hawaii"	"15"	"2013"	"2013"	179	959761	18.650476525	15.918232477	21.382720572	1.394002065	15.569732659	13.248562509	17.890902810	1.184270485	0.022087176%
	"Hawaii"	"15"	"2014"	"2014"	203	972990	20.863523777	17.993432469	23.733615086	1.464332300	17.557057839	15.089421682	20.024693995	1.258998039	0.025048586%
	"Hawaii"	"15"	"2015"	"2015"	219	984592	22.242715765	19.296789814	25.188641715	1.503023444	17.909389154	15.479077201	20.339701107	1.239955078	0.027022858%
	"Hawaii"	"15"	"2016"	"2016"	195	991770	19.661816752	16.902113344	22.421520160	1.408011943	16.282202926	13.933844310	18.630561542	1.198142151	0.024061449%
	"Hawaii"	"15"	"2017"	"2017"	225	997611	22.553881222	19.606840743	25.500921702	1.503592081	18.309431348	15.850316628	20.768546067	1.254650367	0.027763211%
	"Hawaii"	"15"	"2018"	"2018"	193	995834	19.380740164	16.646430006	22.115050322	1.395056203	15.300572895	13.080912893	17.520232897	1.132479593	0.023814665%
	"Hawaii"	"15"	"2019"	"2019"	210	997130	21.060443473	18.211958479	23.908928467	1.453308671	16.475796579	14.184857898	18.766735260	1.168846266	0.025912330%
	"Hawaii"	"15"	"2020"	"2020"	226	994906	22.715713846	19.754101302	25.677326391	1.511026808	17.144985888	14.847182508	19.442789268	1.172348663	0.027886603%
"Total"	"Hawaii"	"15"			3892	20066183	19.395816334	18.786451036	20.005181633	0.310900662	16.909093972	16.373618964	17.444568981	0.273201535	0.480241848%
	"Idaho"	"16"	"1999"	"1999"	123	771756	15.937679785	13.121057491	18.754302079	1.437052191	16.405823095	13.505486831	19.306159360	1.479763400	0.015177222%
	"Idaho"	"16"	"2000"	"2000"	111	786094	14.120448700	11.493551489	16.747345910	1.340253679	14.533549991	11.828213249	17.238886733	1.380273848	0.013696517%
	"Idaho"	"16"	"2001"	"2001"	122	802605	15.200503361	12.503173093	17.897833628	1.376188912	15.556703056	12.793380312	18.320025801	1.409858543	0.015053830%
	"Idaho"	"16"	"2002"	"2002"	123	817671	15.042725008	12.384265609	17.701184407	1.356356836	15.249438715	12.549905979	17.948971452	1.377312621	0.015177222%
	"Idaho"	"16"	"2003"	"2003"	128	833783	15.351716214	12.692167068	18.011265360	1.356912830	15.538803801	12.840269711	18.237337892	1.376803108	0.015794182%
	"Idaho"	"16"	"2004"	"2004"	153	854738	17.900222056	15.063813580	20.736630532	1.447147182	17.826791497	14.991748320	20.661834673	1.446450600	0.018878983%
